sample_id,algo,strategy,cost
117,greedy_larges_face_up,volume_desc,8770.0
117,greedy_larges_face_up,volume_asc,25576.5936
117,greedy_larges_face_up,largest_edge_desc,8770.0
117,greedy_larges_face_up,largest_face_desc,8770.0
117,greedy_larges_face_up,sim_anneal_100_desc,8770.0
117,greedy_larges_face_up,sim_anneal_10_desc,8770.0
117,greedy_larges_face_up,sim_anneal_100_rand,17099.746
117,greedy_larges_face_up,sim_anneal_10_rand,17104.264
117,greedy_min_sum_slack,random,17104.832000000002
117,greedy_min_sum_slack,volume_desc,8770.0
117,greedy_min_sum_slack,volume_asc,25671.050199999998
117,greedy_min_sum_slack,largest_edge_desc,8770.0
117,greedy_min_sum_slack,largest_face_desc,8770.0
117,greedy_min_sum_slack,sim_anneal_100_desc,8770.0
117,greedy_min_sum_slack,sim_anneal_10_desc,8770.0
117,greedy_min_sum_slack,sim_anneal_100_rand,8770.0
117,greedy_min_sum_slack,sim_anneal_10_rand,17095.586499999998
117,greedy_first_fit,random,17128.3652
117,greedy_first_fit,volume_desc,8770.0
117,greedy_first_fit,volume_asc,17106.4197
117,greedy_first_fit,largest_edge_desc,8770.0
117,greedy_first_fit,largest_face_desc,8770.0
117,greedy_first_fit,sim_anneal_100_desc,8770.0
117,greedy_first_fit,sim_anneal_10_desc,8770.0
117,greedy_first_fit,sim_anneal_100_rand,8770.0
117,greedy_first_fit,sim_anneal_10_rand,17128.3652
117,shelf,random,25638.7341
117,shelf,volume_desc,8770.0
117,shelf,volume_asc,25645.0297
117,shelf,largest_edge_desc,8770.0
117,shelf,largest_face_desc,8770.0
117,shelf,sim_anneal_100_desc,8770.0
117,shelf,sim_anneal_10_desc,8770.0
117,shelf,sim_anneal_100_rand,8770.0
117,shelf,sim_anneal_10_rand,17111.2584
117,extreme_points,random,17163.1927
117,extreme_points,volume_desc,8770.0
117,extreme_points,volume_asc,25647.5513
117,extreme_points,largest_edge_desc,8770.0
117,extreme_points,largest_face_desc,8770.0
117,extreme_points,sim_anneal_100_desc,8770.0
117,extreme_points,sim_anneal_10_desc,8770.0
117,extreme_points,sim_anneal_100_rand,17132.5543
117,extreme_points,sim_anneal_10_rand,17136.8436
118,greedy_no_rotation,random,8469.4135
118,greedy_no_rotation,volume_desc,8509.199
118,greedy_no_rotation,volume_asc,8400.9506
118,greedy_no_rotation,largest_edge_desc,8509.350199999999
118,greedy_no_rotation,largest_face_desc,8493.3619
118,greedy_no_rotation,sim_anneal_100_desc,8436.8698
118,greedy_no_rotation,sim_anneal_10_desc,8472.3078
118,greedy_no_rotation,sim_anneal_100_rand,8394.3431
118,greedy_no_rotation,sim_anneal_10_rand,8394.3431
118,greedy_larges_face_up,random,5307.002600000001
118,greedy_larges_face_up,volume_desc,5312.3803
118,greedy_larges_face_up,volume_asc,5292.726
118,greedy_larges_face_up,largest_edge_desc,5312.3803
118,greedy_larges_face_up,largest_face_desc,5312.3803
118,greedy_larges_face_up,sim_anneal_100_desc,5285.5109999999995
118,greedy_larges_face_up,sim_anneal_10_desc,5302.3038
118,greedy_larges_face_up,sim_anneal_100_rand,5278.8437
118,greedy_larges_face_up,sim_anneal_10_rand,5286.741
118,greedy_min_sum_slack,random,5290.1249
118,greedy_min_sum_slack,volume_desc,5280.6994
118,greedy_min_sum_slack,volume_asc,5300.461
118,greedy_min_sum_slack,largest_edge_desc,5307.100200000001
118,greedy_min_sum_slack,largest_face_desc,5307.1974
118,greedy_min_sum_slack,sim_anneal_100_desc,5277.8946000000005
118,greedy_min_sum_slack,sim_anneal_10_desc,5282.9253
118,greedy_min_sum_slack,sim_anneal_100_rand,5279.0986
118,greedy_min_sum_slack,sim_anneal_10_rand,5287.3903
118,greedy_first_fit,random,5308.6633
118,greedy_first_fit,volume_desc,5280.6994
118,greedy_first_fit,volume_asc,5299.852900000001
118,greedy_first_fit,largest_edge_desc,5318.485
118,greedy_first_fit,largest_face_desc,5318.412399999999
118,greedy_first_fit,sim_anneal_100_desc,5277.3306999999995
118,greedy_first_fit,sim_anneal_10_desc,5277.9731
118,greedy_first_fit,sim_anneal_100_rand,5278.5732
118,greedy_first_fit,sim_anneal_10_rand,5285.200400000001
118,shelf,random,5293.1687
118,shelf,volume_desc,5288.0599
118,shelf,volume_asc,5296.5648
118,shelf,largest_edge_desc,5288.0599
118,shelf,largest_face_desc,5288.0599
118,shelf,sim_anneal_100_desc,5285.1029
118,shelf,sim_anneal_10_desc,5288.0599
118,shelf,sim_anneal_100_rand,5280.6557
118,shelf,sim_anneal_10_rand,5287.3784
118,extreme_points,random,5306.9304
118,extreme_points,volume_desc,5287.6032
118,extreme_points,volume_asc,5295.3898
118,extreme_points,largest_edge_desc,5318.4041
118,extreme_points,largest_face_desc,5318.4041
118,extreme_points,sim_anneal_100_desc,5279.1939
118,extreme_points,sim_anneal_10_desc,5295.6563
118,extreme_points,sim_anneal_100_rand,5279.1939
118,extreme_points,sim_anneal_10_rand,5280.6866
119,greedy_no_rotation,random,13679.2471
119,greedy_no_rotation,volume_desc,8335.582900000001
119,greedy_no_rotation,volume_asc,16877.5275
119,greedy_no_rotation,largest_edge_desc,8335.582900000001
119,greedy_no_rotation,largest_face_desc,8334.9889
119,greedy_no_rotation,sim_anneal_100_desc,8320.8703
119,greedy_no_rotation,sim_anneal_10_desc,8334.9889
119,greedy_no_rotation,sim_anneal_100_rand,8319.935
119,greedy_no_rotation,sim_anneal_10_rand,8321.993499999999
119,greedy_larges_face_up,random,8324.2112
119,greedy_larges_face_up,volume_desc,8345.8797
119,greedy_larges_face_up,volume_asc,13716.5317
119,greedy_larges_face_up,largest_edge_desc,8348.2865
119,greedy_larges_face_up,largest_face_desc,8364.273799999999
119,greedy_larges_face_up,sim_anneal_100_desc,8316.469799999999
119,greedy_larges_face_up,sim_anneal_10_desc,8328.230500000001
119,greedy_larges_face_up,sim_anneal_100_rand,8322.1038
119,greedy_larges_face_up,sim_anneal_10_rand,8324.2112
119,greedy_min_sum_slack,random,12618.4259
119,greedy_min_sum_slack,volume_desc,8378.4686
119,greedy_min_sum_slack,volume_asc,12599.3126
119,greedy_min_sum_slack,largest_edge_desc,8392.4534
119,greedy_min_sum_slack,largest_face_desc,8350.8521
119,greedy_min_sum_slack,sim_anneal_100_desc,8319.856899999999
119,greedy_min_sum_slack,sim_anneal_10_desc,8322.277
119,greedy_min_sum_slack,sim_anneal_100_rand,8313.3105
119,greedy_min_sum_slack,sim_anneal_10_rand,8327.6594
119,greedy_first_fit,random,8320.800799999999
119,greedy_first_fit,volume_desc,8378.4686
119,greedy_first_fit,volume_asc,8346.498
119,greedy_first_fit,largest_edge_desc,8376.1988
119,greedy_first_fit,largest_face_desc,8354.548999999999
119,greedy_first_fit,sim_anneal_100_desc,8314.021700000001
119,greedy_first_fit,sim_anneal_10_desc,8327.8176
119,greedy_first_fit,sim_anneal_100_rand,8318.3386
119,greedy_first_fit,sim_anneal_10_rand,8320.800799999999
119,shelf,random,12669.281200000001
119,shelf,volume_desc,8322.8852
119,shelf,volume_asc,8331.6751
119,shelf,largest_edge_desc,8322.8852
119,shelf,largest_face_desc,8334.5288
119,shelf,sim_anneal_100_desc,8324.634699999999
119,shelf,sim_anneal_10_desc,8323.0517
119,shelf,sim_anneal_100_rand,8323.9675
119,shelf,sim_anneal_10_rand,8326.112
119,extreme_points,random,12589.6069
119,extreme_points,volume_desc,8344.026899999999
119,extreme_points,volume_asc,12602.411900000001
119,extreme_points,largest_edge_desc,8344.026899999999
119,extreme_points,largest_face_desc,8354.185300000001
119,extreme_points,sim_anneal_100_desc,8315.7505
119,extreme_points,sim_anneal_10_desc,8332.5032
119,extreme_points,sim_anneal_100_rand,8323.072900000001
119,extreme_points,sim_anneal_10_rand,8324.9031
120,greedy_no_rotation,random,17270.384599999998
120,greedy_no_rotation,volume_desc,8770.0
120,greedy_no_rotation,volume_asc,25450.442900000002
120,greedy_no_rotation,largest_edge_desc,8770.0
120,greedy_no_rotation,largest_face_desc,8770.0
120,greedy_no_rotation,sim_anneal_100_desc,8770.0
120,greedy_no_rotation,sim_anneal_10_desc,8770.0
120,greedy_no_rotation,sim_anneal_100_rand,17074.6976
120,greedy_no_rotation,sim_anneal_10_rand,17269.7612
120,greedy_larges_face_up,random,17234.0681
120,greedy_larges_face_up,volume_desc,8770.0
120,greedy_larges_face_up,volume_asc,33987.5628
120,greedy_larges_face_up,largest_edge_desc,8770.0
120,greedy_larges_face_up,largest_face_desc,8770.0
120,greedy_larges_face_up,sim_anneal_100_desc,8770.0
120,greedy_larges_face_up,sim_anneal_10_desc,8770.0
120,greedy_larges_face_up,sim_anneal_100_rand,17094.7747
120,greedy_larges_face_up,sim_anneal_10_rand,17228.2678
120,greedy_min_sum_slack,random,17234.6874
120,greedy_min_sum_slack,volume_desc,8770.0
120,greedy_min_sum_slack,volume_asc,25443.5845
120,greedy_min_sum_slack,largest_edge_desc,8770.0
120,greedy_min_sum_slack,largest_face_desc,8770.0
120,greedy_min_sum_slack,sim_anneal_100_desc,8770.0
120,greedy_min_sum_slack,sim_anneal_10_desc,8770.0
120,greedy_min_sum_slack,sim_anneal_100_rand,17153.748
120,greedy_min_sum_slack,sim_anneal_10_rand,17121.817
120,greedy_first_fit,random,17217.9878
120,greedy_first_fit,volume_desc,8770.0
120,greedy_first_fit,volume_asc,25523.4941
120,greedy_first_fit,largest_edge_desc,8770.0
120,greedy_first_fit,largest_face_desc,8770.0
120,greedy_first_fit,sim_anneal_100_desc,8770.0
120,greedy_first_fit,sim_anneal_10_desc,8770.0
120,greedy_first_fit,sim_anneal_100_rand,17110.291299999997
120,greedy_first_fit,sim_anneal_10_rand,17137.4504
120,shelf,random,17237.8236
120,shelf,volume_desc,8770.0
120,shelf,volume_asc,34058.3431
120,shelf,largest_edge_desc,8770.0
120,shelf,largest_face_desc,8770.0
120,shelf,sim_anneal_100_desc,8770.0
120,shelf,sim_anneal_10_desc,8770.0
120,shelf,sim_anneal_100_rand,17101.8188
120,shelf,sim_anneal_10_rand,17158.2269
120,extreme_points,random,17229.781600000002
120,extreme_points,volume_desc,8770.0
120,extreme_points,volume_asc,25555.976199999997
120,extreme_points,largest_edge_desc,8770.0
120,extreme_points,largest_face_desc,8770.0
120,extreme_points,sim_anneal_100_desc,8770.0
120,extreme_points,sim_anneal_10_desc,8770.0
120,extreme_points,sim_anneal_100_rand,17068.9651
120,extreme_points,sim_anneal_10_rand,17199.936500000003
121,greedy_no_rotation,random,17144.5334
121,greedy_no_rotation,volume_desc,25580.200100000002
121,greedy_no_rotation,volume_asc,17268.0959
121,greedy_no_rotation,largest_edge_desc,17351.1
121,greedy_no_rotation,largest_face_desc,25768.570200000002
121,greedy_no_rotation,sim_anneal_100_desc,17071.3821
121,greedy_no_rotation,sim_anneal_10_desc,17113.5513
121,greedy_no_rotation,sim_anneal_100_rand,17090.7564
121,greedy_no_rotation,sim_anneal_10_rand,8770.0
121,greedy_larges_face_up,random,16731.8613
121,greedy_larges_face_up,volume_desc,12493.686399999999
121,greedy_larges_face_up,volume_asc,16669.0333
121,greedy_larges_face_up,largest_edge_desc,13624.246
121,greedy_larges_face_up,largest_face_desc,16730.6919
121,greedy_larges_face_up,sim_anneal_100_desc,13607.701
121,greedy_larges_face_up,sim_anneal_10_desc,16714.4997
121,greedy_larges_face_up,sim_anneal_100_rand,16664.0557
121,greedy_larges_face_up,sim_anneal_10_rand,13622.768
121,greedy_min_sum_slack,random,16740.1217
121,greedy_min_sum_slack,volume_desc,8285.2755
121,greedy_min_sum_slack,volume_asc,16667.3226
121,greedy_min_sum_slack,largest_edge_desc,12486.0485
121,greedy_min_sum_slack,largest_face_desc,13650.474600000001
121,greedy_min_sum_slack,sim_anneal_100_desc,13577.1667
121,greedy_min_sum_slack,sim_anneal_10_desc,13648.894199999999
121,greedy_min_sum_slack,sim_anneal_100_rand,12478.2507
121,greedy_min_sum_slack,sim_anneal_10_rand,13601.387499999999
121,greedy_first_fit,random,13639.315999999999
121,greedy_first_fit,volume_desc,16733.887799999997
121,greedy_first_fit,volume_asc,16673.7895
121,greedy_first_fit,largest_edge_desc,12492.6593
121,greedy_first_fit,largest_face_desc,8288.6419
121,greedy_first_fit,sim_anneal_100_desc,8285.6077
121,greedy_first_fit,sim_anneal_10_desc,8288.6419
121,greedy_first_fit,sim_anneal_100_rand,8289.219
121,greedy_first_fit,sim_anneal_10_rand,13591.622499999998
121,shelf,random,25260.8122
121,shelf,volume_desc,13601.7596
121,shelf,volume_asc,22150.5823
121,shelf,largest_edge_desc,16699.186800000003
121,shelf,largest_face_desc,13638.103
121,shelf,sim_anneal_100_desc,13581.8334
121,shelf,sim_anneal_10_desc,13624.0484
121,shelf,sim_anneal_100_rand,13607.7265
121,shelf,sim_anneal_10_rand,16697.5311
121,extreme_points,random,16761.711600000002
121,extreme_points,volume_desc,16733.5514
121,extreme_points,volume_asc,16801.552300000003
121,extreme_points,largest_edge_desc,13654.7143
121,extreme_points,largest_face_desc,13697.6607
121,extreme_points,sim_anneal_100_desc,12460.3458
121,extreme_points,sim_anneal_10_desc,12493.316799999999
121,extreme_points,sim_anneal_100_rand,12513.5713
121,extreme_points,sim_anneal_10_rand,13610.5837
122,greedy_no_rotation,random,8770.0
122,greedy_no_rotation,volume_desc,8770.0
122,greedy_no_rotation,volume_asc,17192.8156
122,greedy_no_rotation,largest_edge_desc,8770.0
122,greedy_no_rotation,largest_face_desc,8770.0
122,greedy_no_rotation,sim_anneal_100_desc,8770.0
122,greedy_no_rotation,sim_anneal_10_desc,8770.0
122,greedy_no_rotation,sim_anneal_100_rand,8770.0
122,greedy_no_rotation,sim_anneal_10_rand,8770.0
122,greedy_larges_face_up,random,8770.0
122,greedy_larges_face_up,volume_desc,8770.0
122,greedy_larges_face_up,volume_asc,17211.953
122,greedy_larges_face_up,largest_edge_desc,8770.0
122,greedy_larges_face_up,largest_face_desc,8770.0
122,greedy_larges_face_up,sim_anneal_100_desc,8770.0
122,greedy_larges_face_up,sim_anneal_10_desc,8770.0
122,greedy_larges_face_up,sim_anneal_100_rand,8770.0
122,greedy_larges_face_up,sim_anneal_10_rand,8770.0
122,greedy_min_sum_slack,random,8770.0
122,greedy_min_sum_slack,volume_desc,8770.0
122,greedy_min_sum_slack,volume_asc,17180.2644
122,greedy_min_sum_slack,largest_edge_desc,8770.0
122,greedy_min_sum_slack,largest_face_desc,8770.0
122,greedy_min_sum_slack,sim_anneal_100_desc,8770.0
122,greedy_min_sum_slack,sim_anneal_10_desc,8770.0
122,greedy_min_sum_slack,sim_anneal_100_rand,8770.0
122,greedy_min_sum_slack,sim_anneal_10_rand,8770.0
122,greedy_first_fit,random,8770.0
122,greedy_first_fit,volume_desc,8770.0
122,greedy_first_fit,volume_asc,17193.7561
122,greedy_first_fit,largest_edge_desc,8770.0
122,greedy_first_fit,largest_face_desc,8770.0
122,greedy_first_fit,sim_anneal_100_desc,8770.0
122,greedy_first_fit,sim_anneal_10_desc,8770.0
122,greedy_first_fit,sim_anneal_100_rand,8770.0
122,greedy_first_fit,sim_anneal_10_rand,8770.0
122,shelf,random,8770.0
122,shelf,volume_desc,8770.0
122,shelf,volume_asc,17270.1761
122,shelf,largest_edge_desc,8770.0
122,shelf,largest_face_desc,8770.0
122,shelf,sim_anneal_100_desc,8770.0
122,shelf,sim_anneal_10_desc,8770.0
122,shelf,sim_anneal_100_rand,8770.0
122,shelf,sim_anneal_10_rand,8770.0
122,extreme_points,random,8770.0
122,extreme_points,volume_desc,8770.0
122,extreme_points,volume_asc,17201.530400000003
122,extreme_points,largest_edge_desc,8770.0
122,extreme_points,largest_face_desc,8770.0
122,extreme_points,sim_anneal_100_desc,8770.0
122,extreme_points,sim_anneal_10_desc,8770.0
122,extreme_points,sim_anneal_100_rand,8770.0
122,extreme_points,sim_anneal_10_rand,8770.0
123,greedy_no_rotation,random,17149.4411
123,greedy_no_rotation,volume_desc,17178.228000000003
123,greedy_no_rotation,volume_asc,17128.2969
123,greedy_no_rotation,largest_edge_desc,8770.0
123,greedy_no_rotation,largest_face_desc,17189.0612
123,greedy_no_rotation,sim_anneal_100_desc,17094.3606
123,greedy_no_rotation,sim_anneal_10_desc,17100.8381
123,greedy_no_rotation,sim_anneal_100_rand,17094.7301
123,greedy_no_rotation,sim_anneal_10_rand,17141.7509
123,greedy_larges_face_up,random,13685.5723
123,greedy_larges_face_up,volume_desc,8321.2113
123,greedy_larges_face_up,volume_asc,13638.137000000002
123,greedy_larges_face_up,largest_edge_desc,8343.7405
123,greedy_larges_face_up,largest_face_desc,8314.4939
123,greedy_larges_face_up,sim_anneal_100_desc,8304.2916
123,greedy_larges_face_up,sim_anneal_10_desc,8314.4939
123,greedy_larges_face_up,sim_anneal_100_rand,8304.968799999999
123,greedy_larges_face_up,sim_anneal_10_rand,13635.3479
123,greedy_min_sum_slack,random,13635.352200000001
123,greedy_min_sum_slack,volume_desc,8312.0798
123,greedy_min_sum_slack,volume_asc,16765.3698
123,greedy_min_sum_slack,largest_edge_desc,8331.1274
123,greedy_min_sum_slack,largest_face_desc,8305.040599999998
123,greedy_min_sum_slack,sim_anneal_100_desc,8304.1189
123,greedy_min_sum_slack,sim_anneal_10_desc,8304.7549
123,greedy_min_sum_slack,sim_anneal_100_rand,8304.8743
123,greedy_min_sum_slack,sim_anneal_10_rand,8306.0327
123,greedy_first_fit,random,8307.5632
123,greedy_first_fit,volume_desc,8312.7498
123,greedy_first_fit,volume_asc,12540.84
123,greedy_first_fit,largest_edge_desc,8320.1758
123,greedy_first_fit,largest_face_desc,8316.030200000001
123,greedy_first_fit,sim_anneal_100_desc,8302.750199999999
123,greedy_first_fit,sim_anneal_10_desc,8305.0781
123,greedy_first_fit,sim_anneal_100_rand,8304.4384
123,greedy_first_fit,sim_anneal_10_rand,8307.5632
123,shelf,random,13700.1623
123,shelf,volume_desc,13719.354299999999
123,shelf,volume_asc,13678.541799999999
123,shelf,largest_edge_desc,16805.3796
123,shelf,largest_face_desc,13659.286900000003
123,shelf,sim_anneal_100_desc,12506.5807
123,shelf,sim_anneal_10_desc,13656.978299999999
123,shelf,sim_anneal_100_rand,8304.9073
123,shelf,sim_anneal_10_rand,13700.1623
123,extreme_points,random,8317.2789
123,extreme_points,volume_desc,8317.3271
123,extreme_points,volume_asc,13701.9975
123,extreme_points,largest_edge_desc,8323.8594
123,extreme_points,largest_face_desc,8322.097399999999
123,extreme_points,sim_anneal_100_desc,8312.2744
123,extreme_points,sim_anneal_10_desc,8321.7269
123,extreme_points,sim_anneal_100_rand,8304.3541
123,extreme_points,sim_anneal_10_rand,8312.1895
124,greedy_no_rotation,random,8497.1533
124,greedy_no_rotation,volume_desc,5322.4492
124,greedy_no_rotation,volume_asc,8497.1533
124,greedy_no_rotation,largest_edge_desc,5330.7068
124,greedy_no_rotation,largest_face_desc,5322.4492
124,greedy_no_rotation,sim_anneal_100_desc,5322.4492
124,greedy_no_rotation,sim_anneal_10_desc,5322.4492
124,greedy_no_rotation,sim_anneal_100_rand,5322.4492
124,greedy_no_rotation,sim_anneal_10_rand,5330.0734
124,greedy_larges_face_up,random,4191.9902999999995
124,greedy_larges_face_up,volume_desc,4218.2559
124,greedy_larges_face_up,volume_asc,8462.9451
124,greedy_larges_face_up,largest_edge_desc,4214.8984
124,greedy_larges_face_up,largest_face_desc,4218.2559
124,greedy_larges_face_up,sim_anneal_100_desc,4187.4076
124,greedy_larges_face_up,sim_anneal_10_desc,4191.9902999999995
124,greedy_larges_face_up,sim_anneal_100_rand,4187.4076
124,greedy_larges_face_up,sim_anneal_10_rand,4191.9902999999995
124,greedy_min_sum_slack,random,5319.5687
124,greedy_min_sum_slack,volume_desc,4186.4592
124,greedy_min_sum_slack,volume_asc,5355.8712000000005
124,greedy_min_sum_slack,largest_edge_desc,4188.2505
124,greedy_min_sum_slack,largest_face_desc,4174.4456
124,greedy_min_sum_slack,sim_anneal_100_desc,4167.5214000000005
124,greedy_min_sum_slack,sim_anneal_10_desc,4167.5214000000005
124,greedy_min_sum_slack,sim_anneal_100_rand,4167.5214000000005
124,greedy_min_sum_slack,sim_anneal_10_rand,4176.8751999999995
124,greedy_first_fit,random,8451.5125
124,greedy_first_fit,volume_desc,4169.8886
124,greedy_first_fit,volume_asc,5355.9451
124,greedy_first_fit,largest_edge_desc,4172.1172
124,greedy_first_fit,largest_face_desc,4169.8886
124,greedy_first_fit,sim_anneal_100_desc,4168.4947
124,greedy_first_fit,sim_anneal_10_desc,4168.355799999999
124,greedy_first_fit,sim_anneal_100_rand,4167.0091
124,greedy_first_fit,sim_anneal_10_rand,4171.8448
124,shelf,random,4191.9902999999995
124,shelf,volume_desc,5365.3237
124,shelf,volume_asc,4196.0409
124,shelf,largest_edge_desc,5356.8123
124,shelf,largest_face_desc,5355.9718
124,shelf,sim_anneal_100_desc,4188.6721
124,shelf,sim_anneal_10_desc,4191.2649
124,shelf,sim_anneal_100_rand,4182.7473
124,shelf,sim_anneal_10_rand,4191.9902999999995
124,extreme_points,random,5353.909
124,extreme_points,volume_desc,4292.3665
124,extreme_points,volume_asc,5353.9138
124,extreme_points,largest_edge_desc,4182.273300000001
124,extreme_points,largest_face_desc,4274.1686
124,extreme_points,sim_anneal_100_desc,4171.476299999999
124,extreme_points,sim_anneal_10_desc,4202.9194
124,extreme_points,sim_anneal_100_rand,4181.2551
124,extreme_points,sim_anneal_10_rand,4188.8722
125,greedy_no_rotation,random,8413.8789
125,greedy_no_rotation,volume_desc,8439.6676
125,greedy_no_rotation,volume_asc,8454.999099999999
125,greedy_no_rotation,largest_edge_desc,8439.6676
125,greedy_no_rotation,largest_face_desc,8439.6676
125,greedy_no_rotation,sim_anneal_100_desc,8412.9226
125,greedy_no_rotation,sim_anneal_10_desc,8435.8761
125,greedy_no_rotation,sim_anneal_100_rand,8400.798200000001
125,greedy_no_rotation,sim_anneal_10_rand,8413.8789
125,greedy_larges_face_up,random,5344.633
125,greedy_larges_face_up,volume_desc,5345.6307
125,greedy_larges_face_up,volume_asc,8437.884800000002
125,greedy_larges_face_up,largest_edge_desc,5345.6307
125,greedy_larges_face_up,largest_face_desc,5345.6307
125,greedy_larges_face_up,sim_anneal_100_desc,5321.7847
125,greedy_larges_face_up,sim_anneal_10_desc,5345.6307
125,greedy_larges_face_up,sim_anneal_100_rand,5311.9501
125,greedy_larges_face_up,sim_anneal_10_rand,5329.5429
125,greedy_min_sum_slack,random,5345.6307
125,greedy_min_sum_slack,volume_desc,5309.5945
125,greedy_min_sum_slack,volume_asc,8441.2109
125,greedy_min_sum_slack,largest_edge_desc,5309.5945
125,greedy_min_sum_slack,largest_face_desc,5309.5945
125,greedy_min_sum_slack,sim_anneal_100_desc,5288.9088
125,greedy_min_sum_slack,sim_anneal_10_desc,5309.1589
125,greedy_min_sum_slack,sim_anneal_100_rand,5293.9171
125,greedy_min_sum_slack,sim_anneal_10_rand,5342.0481
125,greedy_first_fit,random,8439.7991
125,greedy_first_fit,volume_desc,5309.5945
125,greedy_first_fit,volume_asc,8441.2109
125,greedy_first_fit,largest_edge_desc,5309.5945
125,greedy_first_fit,largest_face_desc,5309.5945
125,greedy_first_fit,sim_anneal_100_desc,5305.506600000001
125,greedy_first_fit,sim_anneal_10_desc,5308.624400000001
125,greedy_first_fit,sim_anneal_100_rand,5305.065500000001
125,greedy_first_fit,sim_anneal_10_rand,5303.5969
125,shelf,random,5343.3804
125,shelf,volume_desc,5359.000800000001
125,shelf,volume_asc,5323.6486
125,shelf,largest_edge_desc,5359.000800000001
125,shelf,largest_face_desc,5359.000800000001
125,shelf,sim_anneal_100_desc,5319.3188
125,shelf,sim_anneal_10_desc,5338.402
125,shelf,sim_anneal_100_rand,5318.9507
125,shelf,sim_anneal_10_rand,5332.3126
125,extreme_points,random,5350.4109
125,extreme_points,volume_desc,5376.0966
125,extreme_points,volume_asc,5323.5188
125,extreme_points,largest_edge_desc,5376.0966
125,extreme_points,largest_face_desc,5376.0966
125,extreme_points,sim_anneal_100_desc,5309.864799999999
125,extreme_points,sim_anneal_10_desc,5311.7815
125,extreme_points,sim_anneal_100_rand,5288.5076
125,extreme_points,sim_anneal_10_rand,5311.7815
126,greedy_no_rotation,random,17342.847
126,greedy_no_rotation,volume_desc,8770.0
126,greedy_no_rotation,volume_asc,17252.69
126,greedy_no_rotation,largest_edge_desc,8770.0
126,greedy_no_rotation,largest_face_desc,8770.0
126,greedy_no_rotation,sim_anneal_100_desc,8770.0
126,greedy_no_rotation,sim_anneal_10_desc,8770.0
126,greedy_no_rotation,sim_anneal_100_rand,8770.0
126,greedy_no_rotation,sim_anneal_10_rand,17234.1767
126,greedy_larges_face_up,random,17256.9983
126,greedy_larges_face_up,volume_desc,8770.0
126,greedy_larges_face_up,volume_asc,17225.0034
126,greedy_larges_face_up,largest_edge_desc,8770.0
126,greedy_larges_face_up,largest_face_desc,8770.0
126,greedy_larges_face_up,sim_anneal_100_desc,8770.0
126,greedy_larges_face_up,sim_anneal_10_desc,8770.0
126,greedy_larges_face_up,sim_anneal_100_rand,8770.0
126,greedy_larges_face_up,sim_anneal_10_rand,17256.9983
126,greedy_min_sum_slack,random,17236.0872
126,greedy_min_sum_slack,volume_desc,8770.0
126,greedy_min_sum_slack,volume_asc,17243.314700000003
126,greedy_min_sum_slack,largest_edge_desc,8770.0
126,greedy_min_sum_slack,largest_face_desc,8770.0
126,greedy_min_sum_slack,sim_anneal_100_desc,8770.0
126,greedy_min_sum_slack,sim_anneal_10_desc,8770.0
126,greedy_min_sum_slack,sim_anneal_100_rand,17185.7366
126,greedy_min_sum_slack,sim_anneal_10_rand,17236.0872
126,greedy_first_fit,random,17263.1189
126,greedy_first_fit,volume_desc,8770.0
126,greedy_first_fit,volume_asc,17206.8819
126,greedy_first_fit,largest_edge_desc,8770.0
126,greedy_first_fit,largest_face_desc,8770.0
126,greedy_first_fit,sim_anneal_100_desc,8770.0
126,greedy_first_fit,sim_anneal_10_desc,8770.0
126,greedy_first_fit,sim_anneal_100_rand,8770.0
126,greedy_first_fit,sim_anneal_10_rand,17260.364800000003
126,shelf,random,17238.7028
126,shelf,volume_desc,8770.0
126,shelf,volume_asc,17272.750500000002
126,shelf,largest_edge_desc,8770.0
126,shelf,largest_face_desc,8770.0
126,shelf,sim_anneal_100_desc,8770.0
126,shelf,sim_anneal_10_desc,8770.0
126,shelf,sim_anneal_100_rand,8770.0
126,shelf,sim_anneal_10_rand,17238.7028
126,extreme_points,random,17236.0872
126,extreme_points,volume_desc,8770.0
126,extreme_points,volume_asc,17251.093800000002
126,extreme_points,largest_edge_desc,8770.0
126,extreme_points,largest_face_desc,8770.0
126,extreme_points,sim_anneal_100_desc,8770.0
126,extreme_points,sim_anneal_10_desc,8770.0
126,extreme_points,sim_anneal_100_rand,8770.0
126,extreme_points,sim_anneal_10_rand,17236.0872
127,greedy_no_rotation,random,16692.875099999997
127,greedy_no_rotation,volume_desc,13603.8159
127,greedy_no_rotation,volume_asc,16717.9845
127,greedy_no_rotation,largest_edge_desc,13617.475499999997
127,greedy_no_rotation,largest_face_desc,13617.650599999997
127,greedy_no_rotation,sim_anneal_100_desc,13593.4152
127,greedy_no_rotation,sim_anneal_10_desc,13616.031299999999
127,greedy_no_rotation,sim_anneal_100_rand,13596.670799999998
127,greedy_no_rotation,sim_anneal_10_rand,16692.875099999997
127,greedy_larges_face_up,random,16719.9367
127,greedy_larges_face_up,volume_desc,16765.3349
127,greedy_larges_face_up,volume_asc,22136.3297
127,greedy_larges_face_up,largest_edge_desc,16833.8252
127,greedy_larges_face_up,largest_face_desc,16778.665699999998
127,greedy_larges_face_up,sim_anneal_100_desc,13585.9847
127,greedy_larges_face_up,sim_anneal_10_desc,13621.897800000002
127,greedy_larges_face_up,sim_anneal_100_rand,13601.463800000001
